MSZoning,Neighborhood,HouseStyle,Exterior1st,Foundation,BsmtExposure,GarageType,GarageFinish,MoSold_cat,MSSubClass,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,BsmtFinType1_ord,TotalSF,TotalBathrooms,Age,PorchSF,ComponentsQual,HasBsmt,HasGarage,Has2ndFloor,HasPool,Remodeled,SalePrice,SalePrice_log
RL,Crawfor,2Story,Wd Sdng,BrkTil,Mn,Detchd,Unf,Jul,70,13132,5,5,0.0,0,9,0,1,203,3,2391.2,1.5,92,40,3.0,1,1,1,0,1,138887,11.841423131921784
RL,NridgHt,2Story,VinylSd,PConc,No,BuiltIn,RFn,Jun,160,2628,7,5,106.0,0,6,0,2,0,3,2240.7999999999997,2.5,7,27,3.625,1,1,1,0,0,175500,12.075400019877522
RL,CollgCr,2Story,VinylSd,PConc,No,BuiltIn,Fin,Sep,60,12393,7,5,0.0,0,8,1,2,100,3,2629.7,2.5,2,48,3.625,1,1,1,0,1,195000,12.180759965737863
RL,SawyerW,1Story,VinylSd,PConc,No,Detchd,Unf,Mar,20,13072,6,5,0.0,0,6,0,2,0,3,2060.1000000000004,1.5,1,0,3.5,1,1,0,0,0,142500,11.86710429621008
RL,Timber,1Story,VinylSd,PConc,Av,Attchd,RFn,Dec,20,9037,8,5,32.0,428,6,1,2,120,4,2671.2000000000003,2.0,1,33,3.75,1,1,0,0,0,265900,12.490879338036375
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Jul,60,8158,7,5,252.0,550,8,0,2,0,4,2481.7,3.3,5,63,3.625,1,1,1,0,0,224900,12.323415584358154
RL,Somerst,1Story,VinylSd,PConc,Av,Attchd,RFn,Jun,20,9849,7,6,0.0,0,7,0,3,0,3,3048.5,2.0,0,56,3.625,1,1,0,0,0,248328,12.42250975887691
RL,NWAmes,SFoyer,Plywood,CBlock,Gd,Attchd,RFn,Jan,85,10625,7,6,81.0,885,6,2,2,0,4,2023.9,2.8,36,120,3.25,1,1,0,0,0,170000,12.04355959836804
RL,NridgHt,1Story,VinylSd,PConc,Gd,Attchd,Fin,Sep,20,13891,10,5,,1386,7,1,3,216,4,3747.5,3.3,0,229,4.125,1,1,0,0,0,465000,13.049794835104816
RL,Crawfor,2Story,BrkFace,PConc,No,Detchd,Unf,Jun,70,11435,8,7,0.0,0,7,2,2,0,3,2150.6,1.0,77,0,3.125,1,1,1,0,1,230000,12.345838935721968
RL,NWAmes,SLvl,VinylSd,CBlock,No,BuiltIn,Fin,Jan,80,12090,6,7,74.0,0,7,1,2,268,3,2343.8,3.5,23,259,3.375,1,1,1,0,1,178000,12.08954444723597
FV,Somerst,2Story,VinylSd,PConc,No,Attchd,RFn,Mar,60,8125,7,5,0.0,0,6,0,2,0,3,2164.3,2.5,1,45,3.625,1,1,1,0,1,186500,12.136191879981927
RL,Mitchel,SLvl,HdBoard,CBlock,Av,Attchd,Unf,May,80,12328,6,5,335.0,539,6,0,3,0,4,1843.6,1.8,34,0,3.0,1,1,0,0,0,169900,12.042971193457888
RM,OldTown,2.5Unf,AsbShng,BrkTil,No,Detchd,Unf,Apr,75,9600,6,5,0.0,319,8,1,2,0,1,2652.0,1.5,91,259,2.75,1,1,1,0,1,129500,11.771443882099637
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Unf,May,20,7200,5,7,0.0,534,6,0,1,0,2,1694.8000000000002,1.0,57,80,3.0,1,1,0,0,0,119000,11.686887175419702
RL,NAmes,1Story,BrkFace,CBlock,No,Attchd,Fin,Apr,20,11160,7,5,0.0,1065,8,2,2,0,4,3807.3,3.3,42,0,3.625,1,1,0,0,0,244000,12.404927602627597
RL,NridgHt,1Story,VinylSd,PConc,No,Attchd,RFn,Mar,120,3136,7,5,163.0,0,6,1,2,148,3,2529.0,2.0,3,36,3.625,1,1,0,0,0,171750,12.053801032483948
RL,Mitchel,1Story,HdBoard,CBlock,No,Attchd,RFn,Nov,20,9858,5,6,0.0,510,5,0,1,33,2,1571.4,1.8,41,0,3.0,1,1,0,0,0,130000,11.775297421715827
RL,Veenker,2Story,Wd Sdng,CBlock,Gd,Attchd,RFn,Jul,60,17542,7,7,0.0,125,9,2,2,220,3,3120.6,3.3,33,47,3.25,1,1,1,0,1,294000,12.591338447675579
RL,Edwards,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jul,60,6931,7,5,92.0,0,7,1,2,178,3,2258.8,2.5,5,128,3.625,1,1,1,0,1,165400,12.016128107502665
RM,BrkSide,1.5Fin,Wd Sdng,BrkTil,No,Detchd,Unf,Nov,50,6240,6,6,0.0,425,6,1,1,0,3,2079.3999999999996,1.0,76,120,2.875,1,1,1,0,1,127500,11.755879486687116
RL,NoRidge,1Story,HdBoard,PConc,Gd,Attchd,Fin,Aug,20,14303,8,5,554.0,1314,7,1,2,262,4,3584.9,2.8,14,36,3.625,1,1,0,0,0,301500,12.616528611893463
RL,Edwards,1Story,Wd Sdng,PConc,No,,,Jul,30,4060,5,8,0.0,0,4,0,0,0,3,1560.8,1.0,87,96,2.375,1,0,0,0,1,99900,11.511934974596555
RL,Gilbert,SLvl,VinylSd,PConc,Gd,Attchd,Fin,Jul,80,9587,7,5,182.0,655,5,0,2,212,4,1856.7000000000003,2.8,3,0,3.625,1,1,0,0,0,190000,12.154784614286667
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,Unf,Jul,20,9750,6,8,0.0,602,6,0,2,180,4,1903.7,2.3,39,80,3.25,1,1,0,0,0,151000,11.92504173829169
RL,Gilbert,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jun,60,24682,6,5,0.0,0,7,1,2,0,3,2347.8,2.5,10,103,3.375,1,1,1,0,0,181000,12.10625783509458
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Unf,Jun,20,9600,5,6,0.0,504,5,0,1,0,1,1898.0,1.0,53,0,3.125,1,1,0,0,0,128900,11.766799946849087
RL,ClearCr,1.5Fin,Wd Sdng,CBlock,Av,Attchd,Unf,Nov,50,11250,4,5,0.0,0,8,2,1,120,3,2671.2,1.8,52,0,3.25,1,1,1,0,1,161500,11.992266613576142
RL,BrkSide,2Story,Wd Sdng,PConc,No,Detchd,Unf,Jul,70,13515,6,6,0.0,0,8,1,2,0,3,2441.2,1.0,88,126,3.25,1,1,1,0,1,180500,12.103491596905931
RH,NAmes,1Story,MetalSd,PConc,No,Attchd,Fin,Aug,120,4060,6,5,0.0,266,5,0,2,144,4,2464.4,2.8,10,68,3.625,1,1,0,0,1,181000,12.10625783509458
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,Mar,160,3735,7,5,218.0,450,6,0,2,0,4,2008.3000000000002,3.3,7,34,3.625,1,1,1,0,0,183900,12.12215284831553
RM,OldTown,2.5Unf,Wd Sdng,CBlock,No,Detchd,Unf,Jan,190,10120,7,4,0.0,0,9,1,1,0,3,2635.0,1.5,97,264,2.875,1,1,1,0,1,122000,11.711784520403112
RL,Timber,1Story,Stucco,PConc,Gd,Attchd,Fin,May,20,13214,9,5,0.0,0,10,1,3,144,3,3628.5000000000005,2.0,2,76,4.0,1,1,0,0,1,378500,12.843973993864076
RL,Crawfor,1.5Fin,Stucco,CBlock,Mn,BuiltIn,Unf,May,50,14100,8,9,632.0,192,11,2,3,314,1,4029.4,3.5,73,12,3.5,1,1,1,0,1,381000,12.850557278777309
RL,NAmes,1.5Fin,MetalSd,CBlock,No,Attchd,Unf,Jul,50,11344,5,5,180.0,460,7,0,1,0,2,2231.0,1.5,49,0,3.0,1,1,1,0,0,144000,11.87757552297847
RL,ClearCr,1Story,Plywood,PConc,Gd,Attchd,Fin,Apr,40,23595,7,6,0.0,1258,4,1,2,268,4,2589.6000000000004,2.1,31,0,3.375,1,1,1,0,0,260000,12.468440756144114
RL,NWAmes,1Story,BrkFace,CBlock,No,Attchd,RFn,Aug,20,9156,6,7,0.0,0,7,1,2,0,3,2680.2,2.0,41,0,3.25,1,1,0,0,0,185750,12.132162346145595
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,Unf,Nov,20,13526,5,6,114.0,560,5,0,1,180,2,1683.0,1.8,41,0,3.0,1,1,0,0,0,137000,11.827743504053695
RL,Edwards,SLvl,Plywood,CBlock,Av,Basment,RFn,May,80,11512,6,7,84.0,719,5,1,1,0,4,2184.6,1.8,49,163,3.375,1,1,0,0,1,177000,12.083910661257521
RL,Crawfor,1.5Fin,Wd Sdng,PConc,No,Detchd,Unf,Nov,50,5362,5,6,0.0,0,8,1,2,242,3,1784.1000000000001,2.0,97,81,3.25,1,1,1,0,1,139000,11.842236406331555
RL,NAmes,2Story,AsbShng,CBlock,No,Detchd,Unf,Jul,90,11345,5,5,567.0,220,10,0,2,0,1,2671.9,2.0,59,0,3.0,1,1,1,0,1,137000,11.827743504053695
RL,NWAmes,2Story,HdBoard,CBlock,No,Attchd,Unf,Dec,60,12936,6,6,0.0,593,6,1,2,294,2,1973.4,1.9,37,116,3.125,1,1,1,0,0,162000,11.995357787034976
RL,NWAmes,SLvl,HdBoard,CBlock,Av,Attchd,RFn,Jun,80,17871,6,5,359.0,528,7,1,2,0,4,3068.0,2.3,42,0,3.0,1,1,0,0,1,197900,12.19552218463499
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Mar,60,9473,8,5,,804,7,1,2,0,4,2940.9,3.3,6,211,3.625,1,1,1,0,0,237000,12.37581963951765
C (all),IDOTRR,1.5Fin,MetalSd,CBlock,No,Detchd,RFn,Apr,50,7500,4,4,0.0,0,6,0,2,30,3,1692.4,1.0,90,164,3.125,1,1,1,0,1,68400,11.133142723386813
RL,CollgCr,1Story,VinylSd,PConc,No,Attchd,RFn,Mar,20,9808,7,5,110.0,788,6,0,2,0,4,2838.1,2.8,7,72,3.625,1,1,0,0,0,227000,12.33270970174018
RL,Timber,1Story,HdBoard,CBlock,No,Attchd,Fin,Jul,20,8049,7,5,54.0,1053,6,1,2,0,4,2391.2,2.8,16,148,3.375,1,1,0,0,0,180000,12.100717685412471
RL,CollgCr,1Story,HdBoard,CBlock,Mn,Detchd,Unf,Sep,20,8800,5,7,0.0,532,5,0,2,0,3,1878.1,2.0,32,288,3.25,1,1,0,0,1,150500,11.921725007667265
RL,Mitchel,2Story,MetalSd,CBlock,Av,,,Apr,90,9400,6,5,0.0,0,8,0,0,128,3,2563.0,3.0,39,0,2.25,1,0,1,0,0,139000,11.842236406331555
RL,SWISU,1.5Fin,Wd Sdng,PConc,No,Detchd,Unf,Mar,50,9638,6,7,0.0,0,10,1,1,272,3,3095.2,2.0,91,158,3.375,1,1,1,0,1,169000,12.037659911047468
RM,BrkSide,1.5Fin,MetalSd,CBlock,No,Detchd,Unf,May,50,6000,6,6,0.0,0,6,1,1,45,3,2041.0,1.0,70,0,3.125,1,1,1,0,1,132500,11.794345471549745
RL,NWAmes,1Story,HdBoard,CBlock,No,Attchd,Unf,Jun,20,9790,6,5,451.0,569,6,2,2,0,4,2390.4,2.3,47,26,3.0,1,1,0,0,0,143000,11.870606902224587
RL,ClearCr,1Story,Wd Sdng,CBlock,Av,Attchd,Unf,Jun,20,36500,5,5,621.0,812,7,0,2,168,1,2881.2,2.4,42,198,3.0,1,1,0,0,0,190000,12.154784614286667
RL,StoneBr,1Story,CemntBd,PConc,No,Attchd,Fin,Oct,120,5664,8,5,0.0,1158,5,1,2,212,4,2863.8,2.8,9,59,3.75,1,1,0,0,0,278000,12.535379989788607
RL,NridgHt,2Story,VinylSd,PConc,Mn,BuiltIn,Fin,Oct,60,11065,8,5,788.0,0,8,1,3,177,3,2846.6,2.5,0,74,3.75,1,1,1,0,0,281000,12.546113507028412
RL,NAmes,SLvl,Wd Sdng,PConc,Av,Attchd,RFn,Apr,80,14112,5,7,86.0,1014,6,1,2,227,4,2073.6,1.8,46,0,3.0,1,1,0,0,0,180500,12.103491596905931
RM,BrDale,2Story,CemntBd,CBlock,No,Detchd,Unf,Feb,160,1680,5,7,268.0,231,6,0,1,185,4,1808.1,2.5,37,0,3.0,1,1,1,0,0,119500,11.691080018519527
RM,OldTown,2Story,Wd Sdng,Stone,No,Attchd,RFn,Dec,70,6600,5,4,0.0,0,11,0,1,0,3,3173.2,2.0,117,287,3.0,1,1,1,0,1,107500,11.58525542883217
RL,NWAmes,2Story,HdBoard,PConc,No,Attchd,RFn,Mar,60,10140,7,5,0.0,194,8,1,2,0,4,2337.4,2.5,30,287,3.125,1,1,1,0,0,162900,12.000897933306716
RL,Edwards,1Story,WdShing,CBlock,No,Detchd,Unf,Apr,20,8172,5,7,0.0,167,5,0,2,0,1,1561.2,1.8,51,0,3.0,1,1,0,0,1,115000,11.652696102959753
RL,NAmes,1Story,HdBoard,CBlock,Av,Attchd,RFn,Nov,20,8400,5,5,168.0,1016,5,0,1,356,2,1900.6,2.3,38,0,3.125,1,1,0,0,0,138500,11.83863282480007
RL,NAmes,1Story,MetalSd,CBlock,Mn,Attchd,RFn,Dec,20,8700,5,6,148.0,776,6,0,2,192,4,2032.0,2.8,45,143,3.25,1,1,0,0,0,155000,11.951186847493476
RM,Edwards,SFoyer,VinylSd,PConc,Gd,Basment,Fin,Jun,180,3675,6,5,82.0,547,5,0,2,0,4,1513.1,2.8,1,44,3.25,1,1,0,0,1,140000,11.849404844423074
RL,NAmes,1Story,BrkFace,CBlock,No,Attchd,RFn,May,20,7500,5,7,0.0,340,6,0,1,218,3,2250.3,2.3,51,0,3.375,1,1,0,0,1,154000,11.944714374881176
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,May,60,10762,7,5,344.0,694,9,1,2,0,4,2765.4,2.5,10,0,3.625,1,1,1,0,0,225000,12.323860125621126
RL,Crawfor,2Story,Wd Sdng,CBlock,No,Attchd,Unf,Nov,70,7500,6,7,0.0,547,7,2,1,0,2,2110.8,1.0,67,224,3.0,1,1,1,0,1,177500,12.086731521684555
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,RFn,Dec,60,10120,8,5,391.0,740,8,1,3,309,4,3467.2,3.3,12,78,3.625,1,1,1,0,0,290000,12.577639650232573
RL,Somerst,1Story,VinylSd,PConc,Av,Attchd,RFn,Apr,20,8688,7,5,228.0,0,7,0,3,208,3,2916.1000000000004,2.0,1,59,3.625,1,1,0,0,0,232000,12.354496960983985
RM,Edwards,2Story,VinylSd,PConc,No,Detchd,Unf,Apr,160,3363,7,5,117.0,0,7,0,2,0,3,2492.0,2.0,2,40,3.625,1,1,1,0,0,130000,11.775297421715827
RL,NridgHt,1Story,VinylSd,PConc,No,Attchd,Fin,Nov,20,13173,9,5,300.0,1572,6,2,2,404,4,2984.4000000000005,2.8,3,102,3.875,1,1,0,0,1,325000,12.691583538230217
RL,NridgHt,1Story,VinylSd,PConc,No,Attchd,RFn,Sep,120,6955,7,5,94.0,0,6,1,2,132,3,2467.2000000000003,2.0,1,35,3.625,1,1,0,0,1,202500,12.218500103788143
RL,CollgCr,1Story,VinylSd,PConc,No,Detchd,Unf,May,20,8072,5,5,0.0,746,5,0,2,0,4,1788.0,1.8,15,64,3.625,1,1,0,0,1,138000,11.835016210489899
RM,OldTown,1Story,MetalSd,CBlock,No,Attchd,Unf,May,20,12000,5,7,0.0,144,6,0,2,0,4,1871.2,1.8,60,36,3.375,1,1,0,0,1,147000,11.898194668458823
RL,SawyerW,1Story,HdBoard,CBlock,No,Attchd,RFn,Jun,20,7153,6,5,88.0,1200,6,0,2,112,4,2316.4,2.8,17,51,3.375,1,1,0,0,0,179200,12.09626335986454
RL,Crawfor,1Story,BrkFace,PConc,Av,Attchd,Fin,May,20,17500,7,8,0.0,1406,7,2,2,0,4,3433.6000000000004,2.8,51,369,3.625,1,1,0,0,1,335000,12.721888795877375
RL,CollgCr,1Story,VinylSd,PConc,No,Attchd,RFn,Jan,20,8814,7,5,80.0,925,6,0,2,264,4,2300.0,2.8,2,98,3.625,1,1,0,0,1,203000,12.220966184120165
RL,NoRidge,2Story,Wd Sdng,PConc,No,Attchd,RFn,Jun,60,9572,8,5,336.0,482,9,1,2,500,4,3972.4,2.5,17,0,4.0,1,1,1,0,0,302000,12.618185607609803
RL,NoRidge,2Story,VinylSd,PConc,No,BuiltIn,Fin,May,60,14774,9,5,165.0,0,10,1,3,668,3,3724.2000000000003,2.5,11,30,3.625,1,1,1,0,0,333168,12.716405147731708
RL,Edwards,1Story,Wd Sdng,CBlock,No,Detchd,Unf,Oct,20,8190,4,6,0.0,732,5,1,1,0,1,1712.4,1.8,53,36,3.25,1,1,0,0,0,119000,11.686887175419702
RL,NAmes,2Story,HdBoard,CBlock,Mn,Attchd,Unf,Jun,60,11075,6,5,0.0,500,9,2,2,280,4,2882.1,2.5,39,0,2.875,1,1,1,0,0,206900,12.239995696974733
RL,CollgCr,1Story,VinylSd,PConc,Gd,Attchd,RFn,Jan,20,10226,8,5,270.0,0,8,1,3,172,3,2933.7000000000003,2.8,1,42,3.875,1,1,0,0,0,295493,12.596403811053621
FV,Somerst,1Story,VinylSd,PConc,No,Attchd,RFn,Apr,120,4230,7,5,0.0,0,5,1,2,0,3,2438.3,2.0,1,241,3.875,1,1,0,0,1,208900,12.249615734512616
RL,CollgCr,1Story,VinylSd,PConc,Gd,Attchd,RFn,Aug,20,14781,8,5,178.0,0,7,1,3,198,3,3189.4,2.0,5,150,3.625,1,1,0,0,1,275000,12.524530013005734
RL,Edwards,1Story,Wd Sdng,PConc,No,Attchd,Unf,Feb,20,10215,4,5,132.0,492,5,0,1,0,4,1646.7,1.0,53,0,3.25,1,1,0,0,0,111000,11.6172944892629
RL,NAmes,1Story,BrkFace,CBlock,No,Attchd,RFn,Jun,20,8400,6,3,0.0,189,6,2,2,114,4,2667.4,2.3,52,216,3.125,1,1,0,0,0,156500,11.960817678718287
RL,BrkSide,1Story,VinylSd,CBlock,,Detchd,Unf,Jul,20,6627,3,6,0.0,0,4,0,1,0,0,720.0,1.0,59,0,2.125,0,1,0,0,1,72500,11.19135563385109
RL,NoRidge,2Story,HdBoard,PConc,No,Attchd,RFn,Jun,60,10186,7,5,0.0,674,8,1,2,240,4,2533.7,3.3,18,39,3.625,1,1,1,0,0,190000,12.154784614286667
RL,BrkSide,1Story,VinylSd,CBlock,No,,,Dec,30,5330,4,7,0.0,280,5,0,0,164,3,1049.0,1.0,69,0,2.125,1,0,0,0,1,82500,11.320565693461432
RL,Somerst,1Story,VinylSd,PConc,Av,Attchd,RFn,Feb,20,9986,8,5,428.0,0,7,1,3,0,3,3238.5,2.0,1,49,3.75,1,1,0,0,1,147000,11.898194668458823
RM,IDOTRR,1Story,AsbShng,BrkTil,No,,,Jan,30,3636,4,4,0.0,0,5,0,0,0,3,1436.8000000000002,1.0,86,100,2.0,1,0,0,0,1,55000,10.915106645867503
RH,Edwards,1Story,MetalSd,BrkTil,No,,,May,30,4270,3,6,0.0,544,6,0,0,0,1,1216.2,1.0,76,286,2.625,1,0,0,0,1,79000,11.277215789596893
RL,Mitchel,1Story,VinylSd,CBlock,No,Attchd,Unf,Oct,20,6600,5,9,0.0,641,5,1,1,0,4,1474.8000000000002,1.4,26,0,3.625,1,1,0,0,1,130500,11.779136168550774
RM,OldTown,1.5Fin,BrkFace,BrkTil,No,Detchd,Unf,Jun,50,10440,6,7,0.0,493,8,2,2,0,3,4006.0,2.0,88,1027,3.5,1,1,1,0,1,256000,12.45293662970407
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,9084,7,5,0.0,0,8,1,2,0,3,2386.3,2.5,8,28,3.25,1,1,1,0,0,176500,12.081081821061819
RL,Somerst,1Story,VinylSd,PConc,Av,Attchd,RFn,Dec,20,10000,8,5,410.0,0,7,1,3,144,3,2866.9,2.0,1,45,3.75,1,1,0,0,0,227000,12.33270970174018
RL,CollgCr,SLvl,MetalSd,CBlock,Av,Detchd,Unf,Jul,80,10780,5,5,0.0,483,6,0,2,0,4,1688.3000000000002,1.0,30,0,3.125,1,1,0,0,0,132500,11.794345471549745
RL,Edwards,1Story,MetalSd,CBlock,Mn,Detchd,Unf,May,20,8877,4,6,0.0,690,3,1,1,0,4,1475.5000000000002,1.8,71,0,3.0,1,1,0,0,1,100000,11.51293546492023
RM,IDOTRR,1.5Fin,Wd Sdng,CBlock,No,Detchd,Unf,Jul,50,7200,5,6,0.0,0,6,0,1,0,3,2008.4,1.5,68,255,3.375,1,1,1,0,1,125500,11.74006900564972
RM,BrDale,2Story,HdBoard,CBlock,No,Attchd,Unf,May,160,2368,5,6,312.0,765,7,0,2,0,3,1979.4,1.5,39,36,3.0,1,1,1,0,0,125000,11.736077016252437
RL,NWAmes,1Story,Plywood,CBlock,No,Attchd,RFn,Apr,20,9650,6,5,360.0,686,6,1,2,0,4,2422.0,2.4,32,16,3.125,1,1,0,0,0,167900,12.031129798974042
RL,NWAmes,1Story,Plywood,CBlock,No,Detchd,Unf,Nov,90,9246,5,5,564.0,0,8,0,2,0,3,2989.5,2.0,35,211,3.0,1,1,0,0,0,135000,11.813037464800539
RM,OldTown,1Story,Wd Sdng,CBlock,No,,,Mar,30,4118,4,4,0.0,0,4,0,0,0,3,1262.7,1.0,65,20,2.0,1,0,0,0,1,52500,10.868587496017359
RL,CollgCr,2Story,VinylSd,PConc,No,BuiltIn,RFn,Jun,60,13450,7,5,0.0,700,8,0,2,146,4,2603.3,3.3,4,91,3.625,1,1,1,0,0,200000,12.206077645517674
RL,CollgCr,1Story,MetalSd,CBlock,Mn,Attchd,RFn,Jun,20,9560,5,7,0.0,360,5,0,1,0,1,1567.2,1.0,34,0,3.375,1,1,0,0,0,128500,11.763691965388299
RL,NAmes,1Story,MetalSd,CBlock,No,Detchd,Unf,Jun,20,8294,4,5,0.0,0,5,0,4,0,3,1565.4,1.0,36,0,3.0,1,1,0,0,0,123000,11.719947764402807
RL,SawyerW,1Story,VinylSd,PConc,No,Detchd,Unf,Jul,20,13695,6,5,0.0,814,6,0,2,0,4,2011.8,1.8,5,78,3.5,1,1,0,0,1,155000,11.951186847493476
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Aug,60,9375,8,5,149.0,0,7,1,2,192,3,3196.2,2.5,5,87,3.625,1,1,1,0,0,228500,12.339295865674435
RL,Crawfor,1.5Fin,BrkFace,BrkTil,No,Detchd,Unf,Mar,50,7558,6,6,0.0,0,9,1,2,0,3,2635.5,1.5,81,0,2.875,1,1,1,0,1,177000,12.083910661257521
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,11103,7,5,0.0,0,8,1,2,0,3,2046.9,2.5,1,0,3.625,1,1,1,0,0,155835,11.95655945119582
RM,OldTown,1Story,MetalSd,PConc,No,Detchd,Unf,Jul,30,6000,4,4,0.0,250,5,0,1,0,4,1733.0,1.0,87,168,3.0,1,1,0,0,1,108500,11.59451466851004
RL,NWAmes,1Story,BrkFace,CBlock,No,Attchd,RFn,Jun,20,20781,7,7,0.0,297,9,1,2,0,2,3410.4,2.0,38,370,3.125,1,1,0,0,1,262500,12.47801017053037
RL,Timber,1Story,VinylSd,PConc,Gd,Attchd,Fin,May,20,15306,8,5,100.0,80,7,1,3,0,4,3170.9000000000005,2.8,1,0,3.75,1,1,0,0,1,283463,12.554840409959793
RL,SawyerW,1Story,VinylSd,PConc,Gd,Attchd,RFn,Aug,20,16196,7,5,0.0,1443,5,1,2,402,4,2679.6000000000004,2.8,9,25,3.625,1,1,0,0,0,215000,12.278397958261774
RM,OldTown,2Story,MetalSd,BrkTil,No,,,Dec,70,5250,8,5,0.0,259,8,0,0,0,3,2910.2,2.0,136,74,2.125,1,0,1,0,1,122000,11.711784520403112
RL,NAmes,2Story,MetalSd,CBlock,No,Detchd,Unf,Aug,90,11643,5,5,368.0,500,12,0,4,0,3,3641.5,4.2,40,0,3.0,1,1,1,0,0,200000,12.206077645517674
RL,NAmes,2Story,HdBoard,CBlock,No,Attchd,Fin,Mar,60,9247,6,6,318.0,319,8,1,2,0,1,2409.4,1.5,46,204,3.25,1,1,1,0,0,171000,12.049424683420915
RM,BrkSide,1.5Fin,MetalSd,BrkTil,No,Detchd,Unf,Jul,50,6000,6,9,0.0,0,4,0,2,210,3,1739.4,1.0,72,0,3.125,1,1,1,0,1,134900,11.812296455066814
RL,NoRidge,1.5Fin,VinylSd,PConc,Av,Attchd,Fin,Mar,50,14720,8,5,579.0,816,9,1,3,283,4,4870.0,3.3,15,86,3.625,1,1,1,0,1,410000,12.923914877701906
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Jun,60,10316,7,5,0.0,735,7,1,3,0,4,2658.6,3.3,8,184,3.625,1,1,1,0,0,235000,12.367345048436391
RL,NWAmes,SLvl,MetalSd,CBlock,No,Attchd,RFn,Sep,80,10192,7,6,143.0,0,8,1,2,0,3,2386.2,3.0,38,98,3.25,1,1,1,0,1,170000,12.04355959836804
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,RFn,Oct,20,9477,5,5,65.0,340,5,0,1,0,1,1583.2,1.0,42,0,3.0,1,1,0,0,0,110000,11.608244735642321
RL,NAmes,1Story,VinylSd,CBlock,No,Attchd,Fin,Apr,20,12537,5,6,0.0,734,6,1,2,0,4,1940.4,2.3,39,0,3.25,1,1,0,0,1,149900,11.917730355182513
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,Jun,160,2117,6,5,216.0,378,5,0,2,0,4,2177.8,2.5,10,32,3.625,1,1,1,0,0,177500,12.086731521684555
RL,NridgHt,1Story,VinylSd,PConc,Av,Attchd,Fin,Sep,20,16737,9,5,66.0,1447,8,1,3,194,4,3576.9,2.8,2,45,3.875,1,1,0,0,1,315000,12.660331092405906
RL,SWISU,2Story,MetalSd,BrkTil,No,BuiltIn,RFn,May,70,9842,5,6,0.0,0,8,0,2,183,3,3095.7,3.5,87,301,3.125,1,1,1,0,1,189000,12.149507585033072
RL,StoneBr,1Story,VinylSd,PConc,Av,Attchd,Fin,Jun,20,16158,7,5,16.0,1274,7,1,2,168,4,2766.4,2.8,4,36,3.75,1,1,0,0,0,260000,12.468440756144114
RL,NAmes,1.5Fin,VinylSd,BrkTil,No,Attchd,Unf,Jun,50,12513,4,4,0.0,0,7,1,1,55,3,2310.0,2.0,89,0,3.125,1,1,1,0,1,104900,11.560772327227417
RL,Gilbert,2Story,VinylSd,PConc,No,BuiltIn,Fin,Mar,60,8499,6,5,0.0,0,6,1,2,0,3,1912.1,2.5,1,36,3.5,1,1,1,0,1,156932,11.963574241653713
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,RFn,Apr,160,3180,7,5,0.0,0,4,0,2,0,3,1683.0,2.5,1,166,3.625,1,1,1,0,0,144152,11.878630514504515
FV,Somerst,2Story,VinylSd,PConc,No,Attchd,RFn,Jan,60,7500,7,5,0.0,533,7,0,2,0,4,2325.2,3.3,10,96,3.625,1,1,1,0,0,216000,12.283038316285214
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Jun,60,9179,7,5,158.0,633,7,0,2,0,4,2495.2000000000003,3.3,9,88,3.625,1,1,1,0,0,193000,12.170450649220749
RM,MeadowV,2Story,CemntBd,PConc,No,Attchd,RFn,Jul,160,2665,5,6,0.0,548,6,1,1,104,4,2084.7,2.0,29,26,3.25,1,1,1,0,0,127000,11.751950239425476
RM,CollgCr,1Story,VinylSd,PConc,Av,Attchd,Fin,Jun,120,4435,6,5,170.0,685,4,0,2,140,4,1526.4,1.8,6,0,3.625,1,1,0,0,1,144000,11.87757552297847
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,Fin,May,20,10635,8,5,171.0,370,8,1,2,0,2,2998.4000000000005,2.8,7,262,3.625,1,1,0,0,0,232000,12.354496960983985
