MSZoning,Neighborhood,HouseStyle,Exterior1st,Foundation,BsmtExposure,GarageType,GarageFinish,MoSold_cat,MSSubClass,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,BsmtFinType1_ord,TotalSF,TotalBathrooms,Age,PorchSF,ComponentsQual,HasBsmt,HasGarage,Has2ndFloor,HasPool,Remodeled
RL,Crawfor,1.5Fin,Stucco,CBlock,Mn,BuiltIn,Unf,May,50,14100,8,9,632.0,192,11,2,3,314,1,4029.4,3.5,73,12,3.5,1,1,1,0,1
RL,Edwards,1.5Fin,Wd Sdng,BrkTil,Mn,Detchd,Fin,Jul,50,21780,6,7,0.0,0,8,1,2,72,3,2611.0,2.0,90,180,3.375,1,1,1,0,1
RM,CollgCr,1Story,VinylSd,PConc,Av,Attchd,Fin,Mar,120,4435,6,5,170.0,686,3,0,2,140,4,1530.1,1.8,5,0,3.625,1,1,0,0,0
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,Mar,160,5105,7,5,0.0,239,4,0,2,0,4,1542.8,2.5,3,60,3.625,1,1,1,0,0
RL,CollgCr,1Story,VinylSd,PConc,Mn,Attchd,RFn,Oct,20,8450,7,5,0.0,699,6,0,2,0,4,2413.1000000000004,2.8,4,39,3.625,1,1,0,0,0
RL,StoneBr,1Story,CemntBd,PConc,Av,Attchd,Fin,Aug,120,4923,8,5,0.0,1153,5,1,2,0,4,2871.5,2.3,7,344,3.875,1,1,0,0,1
RL,BrkSide,1Story,Wd Sdng,PConc,No,,,Aug,30,5900,4,7,0.0,0,4,0,0,0,3,1226.1,1.0,83,0,2.25,1,0,0,0,1
RL,Timber,1Story,VinylSd,PConc,Gd,Attchd,Fin,May,20,14331,8,5,630.0,1274,7,1,3,270,4,3248.5,2.8,4,78,3.75,1,1,0,0,0
RL,NAmes,1Story,Wd Sdng,CBlock,No,CarPort,Unf,Jun,20,14559,5,7,70.0,650,6,2,1,324,2,2176.9,1.8,58,210,3.375,1,1,0,0,1
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,RFn,Mar,20,8800,6,6,425.0,553,6,2,1,0,2,2259.8,1.8,42,116,3.0,1,1,0,0,0
RL,StoneBr,1Story,CemntBd,PConc,Av,Attchd,RFn,Aug,120,5330,8,5,0.0,1196,6,0,2,96,4,2851.3,2.8,7,48,3.75,1,1,0,0,0
RL,Gilbert,2Story,HdBoard,PConc,No,Attchd,Fin,Mar,60,8125,6,5,0.0,0,6,1,2,0,3,2049.1,2.5,15,36,3.25,1,1,1,0,1
RL,NoRidge,1Story,VinylSd,PConc,No,Attchd,Fin,Mar,20,10593,7,5,338.0,919,7,1,2,240,4,3101.9,2.8,14,210,3.625,1,1,0,0,0
RL,SawyerW,2Story,VinylSd,PConc,No,Attchd,RFn,Dec,60,8366,6,5,0.0,0,6,0,2,138,3,2284.9,2.5,4,45,3.625,1,1,1,0,0
RM,IDOTRR,1.5Unf,Wd Sdng,PConc,No,Attchd,Unf,Jun,45,7449,7,7,0.0,0,6,1,1,0,3,1623.3,1.0,77,205,3.375,1,1,0,0,1
RL,CollgCr,1Story,MetalSd,CBlock,Mn,Attchd,RFn,Jun,20,9560,5,7,0.0,360,5,0,1,0,1,1567.2,1.0,34,0,3.375,1,1,0,0,0
RL,BrkSide,1.5Fin,MetalSd,CBlock,No,Detchd,Unf,Jul,50,7015,5,4,161.0,185,5,1,1,0,3,1770.2,1.8,59,248,3.125,1,1,1,0,0
RL,Edwards,1.5Fin,AsbShng,BrkTil,No,Attchd,Unf,Mar,50,9738,5,7,0.0,392,7,0,1,0,2,1854.2,1.8,82,236,3.25,1,1,1,0,1
RL,Mitchel,1Story,VinylSd,PConc,No,Attchd,Fin,Apr,20,9196,7,5,0.0,0,7,0,2,100,3,2820.9,2.0,7,150,3.75,1,1,0,0,0
RM,Blueste,2Story,MetalSd,CBlock,No,Attchd,Fin,May,160,1300,6,6,0.0,285,5,1,2,150,4,1680.2,1.5,29,0,3.125,1,1,1,0,0
RM,Sawyer,1.5Fin,VinylSd,Slab,,Attchd,Unf,Apr,90,8930,6,5,0.0,0,8,0,2,0,0,1908.8,2.0,32,0,2.25,0,1,1,0,0
RL,Blmngtn,1Story,VinylSd,PConc,No,Attchd,Fin,Apr,120,3182,8,5,16.0,24,6,1,2,146,4,2278.1000000000004,2.0,6,164,3.625,1,1,0,0,1
RL,NAmes,SLvl,VinylSd,PConc,Av,Attchd,Fin,Oct,80,9750,5,5,0.0,400,6,0,1,68,4,1771.5,2.0,39,0,3.125,1,1,0,0,0
RL,NWAmes,SLvl,HdBoard,CBlock,No,Attchd,RFn,Nov,60,11584,7,6,96.0,315,6,1,2,0,4,2164.2,2.5,28,304,3.0,1,1,1,0,0
RL,NridgHt,1Story,MetalSd,PConc,No,Attchd,RFn,Jul,120,8849,9,5,616.0,28,6,1,2,495,4,3037.5,2.0,3,72,4.0,1,1,0,0,0
RL,Sawyer,SFoyer,Wd Sdng,CBlock,Av,Detchd,Unf,Apr,85,7252,5,5,0.0,685,5,0,2,120,4,1544.4,1.8,27,0,3.125,1,1,0,0,0
RM,BrDale,2Story,HdBoard,CBlock,No,Attchd,Unf,May,160,2368,5,6,312.0,765,7,0,2,0,3,1979.4,1.5,39,36,3.0,1,1,1,0,0
RL,NAmes,2Story,MetalSd,CBlock,No,Attchd,Fin,May,60,14200,7,6,309.0,445,8,2,2,105,1,2905.0,2.5,40,66,3.375,1,1,1,0,0
RL,NAmes,1Story,WdShing,Stone,Av,Attchd,Unf,Oct,20,8892,5,7,0.0,0,5,0,2,196,3,1001.4,1.0,55,150,3.375,1,1,0,0,1
RL,Gilbert,SLvl,HdBoard,PConc,No,Attchd,Fin,Jul,80,9125,7,5,170.0,0,7,1,2,100,3,1789.2,2.5,15,25,3.375,1,1,1,0,0
RL,NAmes,1.5Fin,VinylSd,CBlock,No,Attchd,Unf,May,50,7200,5,4,0.0,180,7,0,1,0,1,2876.4,2.3,59,168,3.125,1,1,1,0,1
FV,Somerst,2Story,VinylSd,PConc,Av,Detchd,RFn,Jun,160,3951,6,5,76.0,0,4,0,2,0,3,1717.6,2.5,0,234,3.625,1,1,1,0,0
RL,NAmes,1Story,HdBoard,CBlock,No,Detchd,Unf,Nov,90,10624,5,4,84.0,40,10,0,1,155,4,3110.4,2.4,43,0,3.0,1,1,0,0,0
RL,Timber,1Story,VinylSd,PConc,Av,Attchd,RFn,Dec,20,9037,8,5,32.0,428,6,1,2,120,4,2671.2000000000003,2.0,1,33,3.75,1,1,0,0,0
RL,NAmes,1Story,Plywood,CBlock,Gd,Attchd,Unf,Apr,20,10628,7,5,0.0,778,5,1,2,0,4,2307.1,1.8,37,176,3.25,1,1,0,0,0
RM,IDOTRR,1.5Fin,AsbShng,PConc,No,Detchd,Unf,Jun,50,6060,4,5,0.0,0,4,0,1,0,3,1713.6,1.0,68,140,3.125,1,1,1,0,1
RL,Edwards,1Story,BrkFace,Slab,,Attchd,Unf,Jun,20,13680,3,5,0.0,0,8,1,2,0,0,1733.0,2.0,54,0,2.5,0,1,0,0,0
RM,IDOTRR,2Story,Wd Sdng,PConc,No,,,Mar,70,6882,6,7,0.0,0,7,0,0,136,3,1908.2,1.5,93,115,2.375,1,0,1,0,1
RL,Mitchel,1Story,HdBoard,PConc,Mn,,,Sep,20,10712,5,5,0.0,212,5,0,0,0,2,1759.5,1.0,16,28,2.375,1,0,0,0,1
RL,NAmes,1Story,HdBoard,CBlock,Av,Attchd,RFn,Nov,20,8400,5,5,168.0,1016,5,0,1,356,2,1900.6,2.3,38,0,3.125,1,1,0,0,0
RL,Sawyer,1Story,Plywood,PConc,Mn,Attchd,Unf,Apr,190,11625,5,4,0.0,841,6,0,2,0,2,1877.7,2.3,45,0,3.25,1,1,0,0,0
RL,Gilbert,1Story,VinylSd,PConc,Av,Attchd,Fin,Nov,20,14572,7,5,0.0,1300,7,1,3,144,4,2772.2,2.8,3,36,3.625,1,1,0,0,0
